imagem,nome,preco,categoria,promocao,destaque,ativo
produtos/macarão_ninho_dallas.png,macarão ninho dallas,7.50,Geral,FALSE,FALSE,TRUE
produtos/macarrão_lasanha_petybon.png,macarrão lasanha Petybon,5.50,Geral,FALSE,FALSE,TRUE
produtos/macarrão_parafuso_liane_500g.png,macarrão parafuso Liane 500g,5.25,Geral,FALSE,FALSE,TRUE
produtos/macarrão_penne_todeschini.png,Macarrão penne Todeschini,5.25,Geral,FALSE,FALSE,TRUE
produtos/machimelo_olho.png,machimelo olho,1.00,Geral,FALSE,FALSE,TRUE
produtos/maionese_dajuda_200g.png,maionese Dajuda 200g,3.00,Geral,FALSE,FALSE,TRUE
produtos/maionese_hellmann's_sache_200g.png,maionese Hellmann's sache 200g,9.50,Geral,FALSE,FALSE,TRUE
produtos/maionese_hellmans_400g.png,maionese hellmans 400g,17.00,Geral,FALSE,FALSE,TRUE
produtos/maionese_quero_200g.png,maionese Quero 200g,4.50,Geral,FALSE,FALSE,TRUE
produtos/mandioca_congelada_pereira.png,mandioca congelada pereira,8.50,Geral,FALSE,FALSE,TRUE
produtos/manteiga_delicia_500g.png,manteiga delicia 500g,11.50,Geral,FALSE,FALSE,TRUE
produtos/marchimelo_olho.png,marchimelo olho,1.00,Geral,FALSE,FALSE,TRUE
produtos/margarina_delicia_250g.png,margarina delicia 250g,6.50,Geral,FALSE,FALSE,TRUE
produtos/margarina_doriana_500g.png,margarina doriana 500g,10.00,Geral,FALSE,FALSE,TRUE
produtos/margarina_qualy_250g.png,margarina Qualy 250g,7.00,Geral,FALSE,FALSE,TRUE
produtos/margarina_qualy_500g.png,margarina qualy 500g,10.00,Geral,FALSE,FALSE,TRUE
produtos/marlboro_gold_selection.png,marlboro gold selection,10.50,Geral,FALSE,FALSE,TRUE
produtos/massa_lasanha_dona_benta.png,massa lasanha dona benta,5.00,Geral,FALSE,FALSE,TRUE
produtos/mate_leão_450ml_limão.png,Mate leão 450ml limão,4.00,Geral,FALSE,FALSE,TRUE
produtos/mate_leão_450ml_pessego.png,mate leão 450ml pessego,4.00,Geral,FALSE,FALSE,TRUE
produtos/matte_leao_16g.png,Matte leao 16g,4.50,Geral,FALSE,FALSE,TRUE
produtos/matte_leão_250g.png,Matte leão 250g,10.50,Geral,FALSE,FALSE,TRUE
produtos/mentos_fruit.png,mentos fruit,3.00,Geral,FALSE,FALSE,TRUE
produtos/mentos_mint.png,mentos mint,3.00,Geral,FALSE,FALSE,TRUE
produtos/michelob_ultra_log_neck.png,michelob ultra log neck,6.50,Geral,FALSE,FALSE,TRUE
produtos/milho_de_pipoca_donana_500g.png,milho de pipoca Donana 500g,6.50,Geral,FALSE,FALSE,TRUE
produtos/milho_pipoca_yoki.png,milho pipoca yoki,5.50,Geral,FALSE,FALSE,TRUE
produtos/milho_so_fruta.png,milho so fruta,4.25,Geral,FALSE,FALSE,TRUE
produtos/milho_verde_bonare_280g.png,milho verde bonare 280g,4.99,Geral,FALSE,FALSE,TRUE
produtos/milho_verde_quero.png,milho verde Quero,4.50,Geral,FALSE,FALSE,TRUE
produtos/mini_copao_kids_morango_c_leite_condensado.png,mini copao kids morango c leite condensado,4.00,Geral,FALSE,FALSE,TRUE
produtos/mini_copao_kids_turri-frutti.png,mini copao kids turri-frutti,4.00,Geral,FALSE,FALSE,TRUE
produtos/miojo_nissin_lámen__galinha_caipira.png,miojo Nissin lámen  galinha caipira,3.50,Geral,FALSE,FALSE,TRUE
produtos/miojo_nissin_lámen_carne.png,miojo Nissin lámen carne,3.50,Geral,FALSE,FALSE,TRUE
produtos/miojo_nissin_lámen_galinha.png,miojo Nissin lámen galinha,3.50,Geral,FALSE,FALSE,TRUE
produtos/miojo_nissin_turma_da_mônica_tomate.png,miojo Nissin turma da Mônica tomate,3.50,Geral,FALSE,FALSE,TRUE
produtos/mistura_para_bolo_apti_chocolate.png,mistura para bolo Apti chocolate,6.50,Geral,FALSE,FALSE,TRUE
produtos/mistura_para_bolo_apti_coco.png,mistura para bolo apti coco,6.50,Geral,FALSE,FALSE,TRUE
produtos/mistura_para_bolo_apti_laranja.png,mistura para bolo apti laranja,6.50,Geral,FALSE,FALSE,TRUE
produtos/mistura_para_bolo_apti_quatro_leites.png,mistura para bolo Apti quatro leites,6.50,Geral,FALSE,FALSE,TRUE
produtos/moinho_real_long_neck.png,moinho real long neck,5.00,Geral,FALSE,FALSE,TRUE
produtos/molho_de_tomate_quero.png,molho de tomate Quero,3.50,Geral,FALSE,FALSE,TRUE
produtos/monster_energy_lt_473ml.png,Monster Energy LT 473ml,10.00,Geral,FALSE,FALSE,TRUE
produtos/monster_energy_zero_acucar.png,Monster Energy Zero Acucar,10.00,Geral,FALSE,FALSE,TRUE
produtos/monster_gragon_ice_tea_(laranja).png,monster gragon ice tea (laranja),10.00,Geral,FALSE,FALSE,TRUE
produtos/monster_juice_pipeline_(rosa).png,monster juice pipeline (rosa),10.00,Geral,FALSE,FALSE,TRUE
produtos/monster_mango_loco_lata_473ml.png,Monster Mango Loco Lata 473ml,10.00,Geral,FALSE,FALSE,TRUE
produtos/monster_mango_loco_zero.png,monster mango loco zero,10.00,Geral,FALSE,FALSE,TRUE
produtos/monster_pacific_pinch__juice.png,monster pacific pinch  juice,10.00,Geral,FALSE,FALSE,TRUE
produtos/monster_rio_punch_(verde).png,monster rio punch (verde),10.00,Geral,FALSE,FALSE,TRUE
produtos/monster_ultra_(branco).png,monster ultra (branco),10.00,Geral,FALSE,FALSE,TRUE
produtos/monster_ultra_peachy_keen.png,monster ultra peachy keen,10.00,Geral,FALSE,FALSE,TRUE
produtos/monster_ultra_violet.png,monster ultra violet,10.00,Geral,FALSE,FALSE,TRUE
produtos/monster_watermelon_(vermelho).png,monster watermelon (vermelho),10.00,Geral,FALSE,FALSE,TRUE
produtos/moreninha_chocolate.png,moreninha chocolate,5.00,Geral,FALSE,FALSE,TRUE
produtos/moreninha_leitinho.png,MORENINHA LEITINHO,5.00,Geral,FALSE,FALSE,TRUE
produtos/moreninha_morango.png,moreninha morango,5.00,Geral,FALSE,FALSE,TRUE
produtos/mostarda_campo_belo.png,mostarda campo belo,4.25,Geral,FALSE,FALSE,TRUE
produtos/mostarda_dusul_185g.png,mostarda Dusul 185g,3.98,Geral,FALSE,FALSE,TRUE
produtos/mostarda_dusul_200g.png,mostarda Dusul 200g,3.00,Geral,FALSE,FALSE,TRUE
produtos/mostarda_ekma_200g.png,mostarda ekma 200g,4.50,Geral,FALSE,FALSE,TRUE
produtos/mostarda_fugi_180g.png,mostarda fugi 180g,4.50,Geral,FALSE,FALSE,TRUE
produtos/mostarda_quero_190g.png,mostarda quero 190g,7.50,Geral,FALSE,FALSE,TRUE
produtos/nescau_350g.png,nescau 350g,17.50,Geral,FALSE,FALSE,TRUE
produtos/noz_moscada.png,Noz Moscada,2.80,Geral,FALSE,FALSE,TRUE
produtos/oleo_de_soja_concordia.png,Oleo de soja concordia,10.00,Geral,FALSE,FALSE,TRUE
produtos/oleo_soja_coamo.png,oleo soja coamo,10.00,Geral,FALSE,FALSE,TRUE
produtos/oregano_donana.png,oregano Donana,2.80,Geral,FALSE,FALSE,TRUE
produtos/original_269ml.png,original 269ml,3.75,Geral,FALSE,FALSE,TRUE
produtos/original_350ml.png,Original 350ml,5.00,Geral,FALSE,FALSE,TRUE
produtos/ovos.png,ovos,1.00,Geral,FALSE,FALSE,TRUE
produtos/paçoca_manduví_quadrada.png,paçoca Manduví quadrada,1.50,Geral,FALSE,FALSE,TRUE
produtos/paçoca_rolha_grande_manduvi.png,paçoca rolha grande manduvi,1.50,Geral,FALSE,FALSE,TRUE
produtos/paçoca_rolha_pequena_manduvi.png,paçoca rolha pequena manduvi,0.50,Geral,FALSE,FALSE,TRUE
produtos/pacote_fox.png,pacote fox,32.00,Geral,FALSE,FALSE,TRUE
produtos/palheiro__juriti_tradicional.png,Palheiro  Juriti tradicional,23.00,Geral,FALSE,FALSE,TRUE
produtos/palheiro_juriti_menta.png,palheiro juriti menta,25.00,Geral,FALSE,FALSE,TRUE
produtos/palheiro_santropez_mama_cadela.png,Palheiro Santropez mama cadela,26.00,Geral,FALSE,FALSE,TRUE
produtos/palheiros_santropez_menta.png,palheiros santropez menta,26.00,Geral,FALSE,FALSE,TRUE
produtos/palito_churrasco_fiat_lux.png,palito churrasco Fiat Lux,6.50,Geral,FALSE,FALSE,TRUE
produtos/palito_dente_paraná.png,Palito dente Paraná,2.00,Geral,FALSE,FALSE,TRUE
produtos/pao_de_formaseven_boys.png,pao de formaseven boys,0.00,Geral,FALSE,FALSE,TRUE
produtos/papael_aluminil_narguile_und.png,papael aluminil narguile und,0.50,Geral,FALSE,FALSE,TRUE
produtos/papael_filme_adherent_30m.png,papael filme Adherent 30m,5.85,Geral,FALSE,FALSE,TRUE
produtos/papel_aluminio_pratsy_4m.png,papel aluminio Pratsy 4m,5.00,Geral,FALSE,FALSE,TRUE
produtos/papel_aluminio_wyda_4m.png,papel aluminio Wyda 4m,6.00,Geral,FALSE,FALSE,TRUE
produtos/papel_higiênico_fofinho_c_4_rolos.png,papel higiênico fofinho c 4 rolos,8.99,Geral,FALSE,FALSE,TRUE
produtos/papel_higienico_personal.png,papel higienico personal,6.50,Geral,FALSE,FALSE,TRUE
produtos/papel_higiênico_sublime_4_rolos.png,papel higiênico Sublime 4 rolos,6.50,Geral,FALSE,FALSE,TRUE
produtos/papel_manteiga.png,papel manteiga,9.50,Geral,FALSE,FALSE,TRUE
produtos/papel_manteiga_pratsy.png,papel manteiga pratsy,8.00,Geral,FALSE,FALSE,TRUE
produtos/papel_toalha_coquetel.png,papel toalha coquetel,6.50,Geral,FALSE,FALSE,TRUE
produtos/papel_toalha_klass.png,papel toalha Klass,6.50,Geral,FALSE,FALSE,TRUE
produtos/papel_toalha_sorella.png,papel toalha sorella,7.50,Geral,FALSE,FALSE,TRUE
produtos/paprica_doce.png,paprica doce,6.80,Geral,FALSE,FALSE,TRUE
produtos/paprica_picante.png,paprica picante,6.80,Geral,FALSE,FALSE,TRUE
produtos/pasta_dental_closeup_eucalyptus_freeze.png,pasta dental closeup eucalyptus freeze,6.50,Geral,FALSE,FALSE,TRUE
produtos/pasta_dental_closeup_red_hot.png,pasta dental closeup red hot,6.50,Geral,FALSE,FALSE,TRUE
produtos/pe_de_moça.png,pe de moça,2.00,Geral,FALSE,FALSE,TRUE
produtos/pe_de_moleque_manduvi.png,pe de moleque manduvi,2.00,Geral,FALSE,FALSE,TRUE
produtos/pepsi_black_2l.png,pepsi black 2L,9.50,Geral,FALSE,FALSE,TRUE
produtos/pepsi_black_350_ml.png,pepsi black 350 ml,4.50,Geral,FALSE,FALSE,TRUE
produtos/pepsi_twist_black.png,pepsi twist black,9.50,Geral,FALSE,FALSE,TRUE
produtos/petra_269ml.png,Petra 269ml,3.00,Geral,FALSE,FALSE,TRUE
produtos/petra_350ml.png,Petra 350ml,3.75,Geral,FALSE,FALSE,TRUE
produtos/petra_long_neck.png,petra long neck,4.50,Geral,FALSE,FALSE,TRUE
produtos/picole_abacaxi.png,picole abacaxi,3.00,Geral,FALSE,FALSE,TRUE
produtos/picole_banana_com_jeitella.png,picole banana com jeitella,0.00,Geral,FALSE,FALSE,TRUE
produtos/picole_brigadeiro.png,picole brigadeiro,6.00,Geral,FALSE,FALSE,TRUE
produtos/picole_coco.png,picole coco,4.50,Geral,FALSE,FALSE,TRUE
produtos/picole_coco_queimado.png,picole coco queimado,4.50,Geral,FALSE,FALSE,TRUE
produtos/picole_cookies.png,picole cookies,9.00,Geral,FALSE,FALSE,TRUE
produtos/picole_crokito.png,picole crokito,9.00,Geral,FALSE,FALSE,TRUE
produtos/picole_de_pamonha.png,picole de pamonha,4.50,Geral,FALSE,FALSE,TRUE
produtos/picole_gigio.png,picole gigio,6.00,Geral,FALSE,FALSE,TRUE
produtos/picole_gira_jeito_tuttiblue_roxo.png,picole gira jeito tuttiblue roxo,4.00,Geral,FALSE,FALSE,TRUE
produtos/picole_goiaba.png,picole goiaba,3.00,Geral,FALSE,FALSE,TRUE
produtos/picole_groselha.png,picole groselha,3.00,Geral,FALSE,FALSE,TRUE
produtos/picole_jeito_bom_chocolate.png,picole jeito bom chocolate,4.50,Geral,FALSE,FALSE,TRUE
produtos/picole_jeito_lapis_groselha.png,picole jeito lapis groselha,2.00,Geral,FALSE,FALSE,TRUE
produtos/picole_jeito_maltine.png,picole jeito maltine,6.00,Geral,FALSE,FALSE,TRUE
produtos/picole_lapis_jeito_bonzinho_chocolate.png,picole lapis jeito bonzinho chocolate,2.50,Geral,FALSE,FALSE,TRUE
produtos/picole_lapis_pinta_lingua.png,picole lapis pinta lingua,2.00,Geral,FALSE,FALSE,TRUE
produtos/picole_leitinho.png,picole leitinho,4.50,Geral,FALSE,FALSE,TRUE
produtos/picole_limao.png,picole limao,3.00,Geral,FALSE,FALSE,TRUE
produtos/picole_morango.png,picole morango,3.00,Geral,FALSE,FALSE,TRUE
produtos/picole_ninho_trufado.png,picole ninho trufado,7.00,Geral,FALSE,FALSE,TRUE
produtos/picole_skimo.png,picole skimo,6.00,Geral,FALSE,FALSE,TRUE
produtos/picole_splito.png,picole splito,7.00,Geral,FALSE,FALSE,TRUE
produtos/picole_uva.png,picole uva,3.00,Geral,FALSE,FALSE,TRUE
produtos/pilha_aa_panasonic_com_04_und.png,pilha AA panasonic com 04 und,6.50,Geral,FALSE,FALSE,TRUE
produtos/pilha_alcalina_aaa2_rayovac_c_2.png,pilha alcalina AAA2 rayovac c 2,11.50,Geral,FALSE,FALSE,TRUE
produtos/pilha_palito_aaa_c_4und.png,pilha palito AAA c 4und,6.50,Geral,FALSE,FALSE,TRUE
produtos/pilha_panasonic_aa_c_4.png,pilha panasonic AA c 4,6.50,Geral,FALSE,FALSE,TRUE
produtos/pilha_panasonic_aaa_com_04_un_palito.png,pilha panasonic AAA com 04 un palito,6.50,Geral,FALSE,FALSE,TRUE
produtos/pimenta_do_reino_moida_donana.png,pimenta do reino moida donana,7.00,Geral,FALSE,FALSE,TRUE
produtos/pimenta_vermelha_cepera_150ml.png,Pimenta vermelha Cepera 150ml,6.00,Geral,FALSE,FALSE,TRUE
produtos/pimentinha_salgadinho.png,PIMENTINHA salgadinho,1.50,Geral,FALSE,FALSE,TRUE
produtos/pingo_d'ouro.png,Pingo d'ouro,4.00,Geral,FALSE,FALSE,TRUE
produtos/pinho_alpes_floral7896274801428.png,pinho alpes floral7896274801428,4.50,Geral,FALSE,FALSE,TRUE
produtos/pipoca_manteiga_de_cinema_yoki.png,pipoca manteiga de cinema Yoki,7.00,Geral,FALSE,FALSE,TRUE
produtos/pipoca_microndas_manteiga.png,pipoca microndas manteiga,4.50,Geral,FALSE,FALSE,TRUE
produtos/pipoca_microondas_bacon.png,pipoca microondas bacon,4.50,Geral,FALSE,FALSE,TRUE
produtos/pirulito_boca_loca.png,pirulito boca loca,3.00,Geral,FALSE,FALSE,TRUE
produtos/pirulito_diploko_boom_like_morango.png,Pirulito diploko boom like morango,3.00,Geral,FALSE,FALSE,TRUE
produtos/pirulito_diploko_booom_like_uva.png,pirulito Diploko Booom like uva,3.00,Geral,FALSE,FALSE,TRUE
produtos/pirulito_diploko_olho.png,pirulito Diploko olho,3.00,Geral,FALSE,FALSE,TRUE
produtos/pirulito_miguelito.png,PIRULITO MIGUELITO,2.00,Geral,FALSE,FALSE,TRUE
produtos/pirulito_poplito_torre_(_quadrado).png,pirulito poplito torre ( quadrado),2.50,Geral,FALSE,FALSE,TRUE
produtos/pirulito_simples.png,pirulito simples,0.50,Geral,FALSE,FALSE,TRUE
produtos/pirulito_voaloko_neon.png,Pirulito voaloko neon,3.00,Geral,FALSE,FALSE,TRUE
produtos/pote_açai_180g.png,pote açai 180g,8.00,Geral,FALSE,FALSE,TRUE
produtos/pote_açai_2l.png,pote açai 2l,39.90,Geral,FALSE,FALSE,TRUE
produtos/pote_açai_com_leitinho_1l.png,pote açai com leitinho 1l,29.90,Geral,FALSE,FALSE,TRUE
produtos/pote_sorvete_1.5l_gigio.png,pote sorvete 1.5l gigio,26.90,Geral,FALSE,FALSE,TRUE
produtos/pote_sorvete_abacaxi_2l.png,pote sorvete abacaxi 2l,29.90,Geral,FALSE,FALSE,TRUE
produtos/pote_sorvete_abacaxi_frances_1.5l.png,pote sorvete abacaxi frances 1.5l,26.90,Geral,FALSE,FALSE,TRUE
produtos/pote_sorvete_bala_baiana_1.5l.png,pote sorvete bala baiana 1.5l,26.90,Geral,FALSE,FALSE,TRUE
produtos/pote_sorvete_bombom_550g.png,pote sorvete bombom 550g,24.00,Geral,FALSE,FALSE,TRUE
produtos/pote_sorvete_chocolate_1.5l.png,pote sorvete chocolate 1.5l,26.90,Geral,FALSE,FALSE,TRUE
produtos/pote_sorvete_creme_2l.png,pote sorvete creme 2l,29.90,Geral,FALSE,FALSE,TRUE
produtos/pote_sorvete_creme_c_chocolate_3.5l.png,pote sorvete creme c chocolate 3.5l,42.90,Geral,FALSE,FALSE,TRUE
produtos/pote_sorvete_dois_amores_2l.png,pote sorvete dois amores 2l,29.90,Geral,FALSE,FALSE,TRUE
produtos/pote_sorvete_flocos_2l.png,pote sorvete flocos 2l,29.90,Geral,FALSE,FALSE,TRUE
produtos/pote_sorvete_iogurte_c_frutas_verm_1.5l.png,pote sorvete iogurte c frutas verm 1.5l,26.90,Geral,FALSE,FALSE,TRUE
produtos/pote_sorvete_jeito_maltine_1l.png,pote sorvete jeito maltine 1l,22.90,Geral,FALSE,FALSE,TRUE
produtos/pote_sorvete_kalaque_1.5l.png,pote sorvete kalaque 1.5l,26.90,Geral,FALSE,FALSE,TRUE
produtos/pote_sorvete_leite_condensado_3.5l.png,pote sorvete leite condensado 3.5l,42.90,Geral,FALSE,FALSE,TRUE
produtos/pote_sorvete_morango_com_leite_condensado_2l.png,pote sorvete morango com leite condensado 2l,29.90,Geral,FALSE,FALSE,TRUE
produtos/pote_sorvete_napolitano_2l.png,pote sorvete napolitano 2l,29.90,Geral,FALSE,FALSE,TRUE
produtos/pote_sorvete_napolitano_3.5l.png,pote sorvete napolitano 3.5l,42.90,Geral,FALSE,FALSE,TRUE
produtos/pote_sorvete_napolitano_zero_1l.png,pote sorvete napolitano zero 1l,29.90,Geral,FALSE,FALSE,TRUE
produtos/pote_sorvete_ninho_trufado.png,pote sorvete ninho trufado,22.90,Geral,FALSE,FALSE,TRUE
produtos/pote_sorvete_ninho_trufado_zero_1l.png,pote sorvete ninho trufado zero 1l,29.90,Geral,FALSE,FALSE,TRUE
produtos/pote_sorvete_olho_de_sogra_1.5l.png,pote sorvete olho de sogra 1.5l,26.90,Geral,FALSE,FALSE,TRUE
produtos/pote_sorvete_passas_ao_rum_1.5l.png,pote sorvete passas ao rum 1.5l,26.90,Geral,FALSE,FALSE,TRUE
produtos/pote_sorvete_pistache.png,pote sorvete pistache,29.90,Geral,FALSE,FALSE,TRUE
produtos/pote_sorvete_torta_alema_1.5l.png,pote sorvete torta alema 1.5l,26.90,Geral,FALSE,FALSE,TRUE
produtos/prato_descartavel_trik_trik.png,prato descartavel Trik Trik,4.00,Geral,FALSE,FALSE,TRUE
produtos/prato_festa_facil.png,prato festa facil,4.50,Geral,FALSE,FALSE,TRUE
produtos/prestobarba_gillette_01_und.png,prestobarba gillette 01 und,4.25,Geral,FALSE,FALSE,TRUE
produtos/puro_coco_1l.png,puro coco 1l,13.50,Geral,FALSE,FALSE,TRUE
produtos/pururuca_café_das_15_50g.png,Pururuca café das 15 50g,2.50,Geral,FALSE,FALSE,TRUE
produtos/push_pop_duo.png,Push pop duo,5.00,Geral,FALSE,FALSE,TRUE
produtos/queijo_parmesão_ralado_ipanema_40g.png,queijo parmesão ralado Ipanema 40g,6.00,Geral,FALSE,FALSE,TRUE
produtos/queijo_parmesao_ralado_presidente.png,queijo parmesao ralado presidente,6.75,Geral,FALSE,FALSE,TRUE
produtos/queijo_parmesão_ralado_vigor.png,queijo parmesão ralado Vigor,8.50,Geral,FALSE,FALSE,TRUE
produtos/queijo_ralado_mococa_40g.png,queijo ralado mococa 40g,5.00,Geral,FALSE,FALSE,TRUE
produtos/queijo_ralado_parmesao_italac.png,queijo ralado parmesao italac,7.50,Geral,FALSE,FALSE,TRUE
produtos/queijo_ralado_parmesao_parmezzo.png,queijo ralado parmesao parmezzo,4.50,Geral,FALSE,FALSE,TRUE
produtos/queijo_ralado_parmesao_parmissimo.png,queijo ralado parmesao parmissimo,5.50,Geral,FALSE,FALSE,TRUE
produtos/red_bull_250_ml.png,red bull 250 ml,11.00,Geral,FALSE,FALSE,TRUE
produtos/red_bull_melancia_250ml.png,red bull melancia 250ml,11.00,Geral,FALSE,FALSE,TRUE
produtos/red_bull_tropical_250ml.png,red bull tropical 250ml,11.00,Geral,FALSE,FALSE,TRUE
produtos/red_bull_zero_açúcar_250ml.png,red bull zero açúcar 250ml,11.00,Geral,FALSE,FALSE,TRUE
produtos/rojao_de_vara.png,rojao de vara,30.00,Geral,FALSE,FALSE,TRUE
produtos/rothmans_ice_boost.png,rothmans ice boost,9.00,Geral,FALSE,FALSE,TRUE
produtos/sabao_barra_unidade.png,sabao barra unidade,3.50,Geral,FALSE,FALSE,TRUE
produtos/sabão_em_pó_brilhante_800g.png,sabão em pó brilhante 800g,15.50,Geral,FALSE,FALSE,TRUE
produtos/sabão_em_pó_omo_400g.png,sabão em pó omo 400g,15.00,Geral,FALSE,FALSE,TRUE
produtos/sabão_em_pó_omo_720g.png,sabão em pó omo 720g,18.00,Geral,FALSE,FALSE,TRUE
produtos/sabao_em_pó_tixan_ype.png,sabao em pó tixan ype,8.50,Geral,FALSE,FALSE,TRUE
produtos/sabonete_lux_bugue_de_jasmim.png,sabonete lux bugue de jasmim,3.00,Geral,FALSE,FALSE,TRUE
produtos/sabonete_lux_flor_de_verbena.png,sabonete lux flor de verbena,3.00,Geral,FALSE,FALSE,TRUE
produtos/sabonete_lux_rosas_francesas.png,sabonete lux rosas francesas,3.00,Geral,FALSE,FALSE,TRUE
produtos/sabor_ami_alho_e_sal.png,sabor ami alho e sal,6.80,Geral,FALSE,FALSE,TRUE
produtos/sabor_ami_tempero_completo_sem_pimemnte.png,sabor ami tempero completo sem pimemnte,6.80,Geral,FALSE,FALSE,TRUE
produtos/saco_de_lixo_100_l_lima_com_5und.png,saco de lixo 100 L Lima com 5und,8.00,Geral,FALSE,FALSE,TRUE
produtos/sal_amoniaco_30g.png,sal amoniaco 30g,2.80,Geral,FALSE,FALSE,TRUE
produtos/sal_grosso_lebre.png,sal grosso Lebre,5.00,Geral,FALSE,FALSE,TRUE
produtos/sal_lebre.png,sal lebre,5.00,Geral,FALSE,FALSE,TRUE
produtos/sal_lebre_grosso_do_himalaia.png,sal lebre grosso do himalaia,15.00,Geral,FALSE,FALSE,TRUE
produtos/sal_tradicional_cisne.png,sal tradicional Cisne,5.50,Geral,FALSE,FALSE,TRUE
produtos/salcicha_bordon.png,salcicha Bordon,8.99,Geral,FALSE,FALSE,TRUE
produtos/salcicha_bordon_250g.png,salcicha bordon 250g,7.99,Geral,FALSE,FALSE,TRUE
produtos/sardinha_coqueiro.png,sardinha coqueiro,10.00,Geral,FALSE,FALSE,TRUE
produtos/schweppes_1.5l.png,schweppes 1.5l,10.00,Geral,FALSE,FALSE,TRUE
produtos/schweppes_lt_350ml.png,schweppes lt 350ml,4.50,Geral,FALSE,FALSE,TRUE
produtos/seleta_de_legumes_bonare.png,seleta de legumes Bonare,5.50,Geral,FALSE,FALSE,TRUE
produtos/seleta_de_legumes_sofruta.png,seleta de legumes Sofruta,5.49,Geral,FALSE,FALSE,TRUE
produtos/seleta_de_legumes_sófrutas.png,seleta de legumes Sófrutas,5.50,Geral,FALSE,FALSE,TRUE
produtos/shoyu_hinomoto.png,shoyu hinomoto,10.00,Geral,FALSE,FALSE,TRUE
produtos/shoyu_mitsuwa.png,shoyu mitsuwa,10.00,Geral,FALSE,FALSE,TRUE
produtos/skol_269ml.png,skol 269ml,3.25,Geral,FALSE,FALSE,TRUE
produtos/skol_350ml.png,skol 350ml,3.75,Geral,FALSE,FALSE,TRUE
produtos/skol_beats_269.png,skol Beats 269,6.00,Geral,FALSE,FALSE,TRUE
produtos/skol_beats_gt_long_neck.png,Skol Beats GT long neck,8.50,Geral,FALSE,FALSE,TRUE
produtos/skol_beats_senses_long_neck.png,skol Beats senses long neck,8.50,Geral,FALSE,FALSE,TRUE
produtos/sol_premium_330ml_6unid.png,SOL PREMIUM 330ML 6UNID,6.50,Geral,FALSE,FALSE,TRUE
produtos/sorvete_mocacino.png,sorvete mocacino,29.90,Geral,FALSE,FALSE,TRUE
produtos/spaten_350ml.png,Spaten 350ml,5.00,Geral,FALSE,FALSE,TRUE
produtos/spaten_600ml.png,spaten 600ml,10.50,Geral,FALSE,FALSE,TRUE
produtos/spaten_long_neck.png,spaten long neck,6.50,Geral,FALSE,FALSE,TRUE
produtos/sprit_600ml.png,sprit 600ml,6.00,Geral,FALSE,FALSE,TRUE
produtos/sprite_269.png,sprite 269,3.50,Geral,FALSE,FALSE,TRUE
produtos/sprite_2l.png,sprite 2l,10.00,Geral,FALSE,FALSE,TRUE
produtos/sprite_350.png,sprite 350,4.50,Geral,FALSE,FALSE,TRUE
produtos/sprite_zero_2l.png,sprite zero 2l,10.00,Geral,FALSE,FALSE,TRUE
produtos/stella_artois_gold_long_neck.png,Stella Artois gold long neck,7.00,Geral,FALSE,FALSE,TRUE
produtos/stella_artois_long_neck.png,Stella Artois long neck,7.00,Geral,FALSE,FALSE,TRUE
produtos/stiksy_palito_salgados.png,Stiksy palito salgados,4.00,Geral,FALSE,FALSE,TRUE
produtos/suco_del_vale_1l_laranja.png,suco del vale 1l laranja,10.00,Geral,FALSE,FALSE,TRUE
produtos/suco_del_vale_lata_manga.png,suco del vale lata manga,4.50,Geral,FALSE,FALSE,TRUE
produtos/suco_del_valle_caju_1l.png,suco Del Valle caju 1L,10.00,Geral,FALSE,FALSE,TRUE
produtos/suco_del_valle_lata_goiaba.png,suco Del Valle lata goiaba,4.50,Geral,FALSE,FALSE,TRUE
produtos/suco_del_valle_lata_maracuja.png,suco Del Valle Lata maracuja,4.50,Geral,FALSE,FALSE,TRUE
produtos/suco_del_valle_lata_pessego.png,suco Del Valle lata pessego,4.50,Geral,FALSE,FALSE,TRUE
produtos/suco_del_valle_lata_uva.png,suco Del Valle lata uva,4.50,Geral,FALSE,FALSE,TRUE
produtos/suco_del_valle_manga_1l.png,suco Del Valle manga 1L,10.00,Geral,FALSE,FALSE,TRUE
produtos/suco_del_valle_maracujá_1l.png,suco Del Valle maracujá 1L,10.00,Geral,FALSE,FALSE,TRUE
produtos/suco_del_valle_pêssego_1l.png,suco Del Valle pêssego 1L,10.00,Geral,FALSE,FALSE,TRUE
produtos/suco_del_valle_uva_1l.png,suco del valle uva 1L,6.00,Geral,FALSE,FALSE,TRUE
produtos/suco_del_valle_uva_1l.png,suco Del Valle uva 1L,10.00,Geral,FALSE,FALSE,TRUE
produtos/suco_garoto_1.5.png,suco garoto 1.5,22.50,Geral,FALSE,FALSE,TRUE
produtos/suco_garoto_2l.png,SUCO GAROTO 2L,28.00,Geral,FALSE,FALSE,TRUE
produtos/suco_garoto_caju_900ml.png,suco garoto CAJU 900ml,15.00,Geral,FALSE,FALSE,TRUE
produtos/suco_garoto_uva_900ml.png,suco garoto UVA 900ml,19.00,Geral,FALSE,FALSE,TRUE
produtos/suco_prats_1.5l_laranja.png,suco prats 1.5l laranja,30.00,Geral,FALSE,FALSE,TRUE
produtos/suco_prats_900_ml_goiaba.png,suco prats 900 ml goiaba,12.00,Geral,FALSE,FALSE,TRUE
